id;name;geoid;geoname;value;datetime
1293;Demanda real;;;21816.083;2026-03-02T01:00:00+01:00
1293;Demanda real;;;20908.833;2026-03-02T02:00:00+01:00
1293;Demanda real;;;20766.667;2026-03-02T03:00:00+01:00
1293;Demanda real;;;20884.917;2026-03-02T04:00:00+01:00
1293;Demanda real;;;21898.0;2026-03-02T05:00:00+01:00
1293;Demanda real;;;25303.0;2026-03-02T06:00:00+01:00
1293;Demanda real;;;29773.167;2026-03-02T07:00:00+01:00
1293;Demanda real;;;32334.833;2026-03-02T08:00:00+01:00
1293;Demanda real;;;33590.75;2026-03-02T09:00:00+01:00
1293;Demanda real;;;34541.917;2026-03-02T10:00:00+01:00
1293;Demanda real;;;34572.417;2026-03-02T11:00:00+01:00
1293;Demanda real;;;34003.25;2026-03-02T12:00:00+01:00
1293;Demanda real;;;33940.25;2026-03-02T13:00:00+01:00
1293;Demanda real;;;33677.167;2026-03-02T14:00:00+01:00
1293;Demanda real;;;33077.417;2026-03-02T15:00:00+01:00
1293;Demanda real;;;32509.25;2026-03-02T16:00:00+01:00
1293;Demanda real;;;32163.917;2026-03-02T17:00:00+01:00
1293;Demanda real;;;31957.833;2026-03-02T18:00:00+01:00
1293;Demanda real;;;33615.0;2026-03-02T19:00:00+01:00
1293;Demanda real;;;34815.667;2026-03-02T20:00:00+01:00
1293;Demanda real;;;33889.083;2026-03-02T21:00:00+01:00
1293;Demanda real;;;30902.333;2026-03-02T22:00:00+01:00
1293;Demanda real;;;27682.667;2026-03-02T23:00:00+01:00
