id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24708.083;2025-12-18T01:00:00+01:00
1293;Demanda real;;;23524.75;2025-12-18T02:00:00+01:00
1293;Demanda real;;;22963.833;2025-12-18T03:00:00+01:00
1293;Demanda real;;;22866.5;2025-12-18T04:00:00+01:00
1293;Demanda real;;;23515.167;2025-12-18T05:00:00+01:00
1293;Demanda real;;;26528.25;2025-12-18T06:00:00+01:00
1293;Demanda real;;;31231.083;2025-12-18T07:00:00+01:00
1293;Demanda real;;;34176.333;2025-12-18T08:00:00+01:00
1293;Demanda real;;;34667.5;2025-12-18T09:00:00+01:00
1293;Demanda real;;;35456.917;2025-12-18T10:00:00+01:00
1293;Demanda real;;;35340.833;2025-12-18T11:00:00+01:00
1293;Demanda real;;;34948.0;2025-12-18T12:00:00+01:00
1293;Demanda real;;;34366.667;2025-12-18T13:00:00+01:00
1293;Demanda real;;;34214.25;2025-12-18T14:00:00+01:00
1293;Demanda real;;;34134.167;2025-12-18T15:00:00+01:00
1293;Demanda real;;;33926.5;2025-12-18T16:00:00+01:00
1293;Demanda real;;;33945.417;2025-12-18T17:00:00+01:00
1293;Demanda real;;;34868.667;2025-12-18T18:00:00+01:00
1293;Demanda real;;;35399.667;2025-12-18T19:00:00+01:00
1293;Demanda real;;;36161.583;2025-12-18T20:00:00+01:00
1293;Demanda real;;;35416.333;2025-12-18T21:00:00+01:00
1293;Demanda real;;;32233.0;2025-12-18T22:00:00+01:00
1293;Demanda real;;;28924.917;2025-12-18T23:00:00+01:00
