id;name;geoid;geoname;value;datetime
1293;Demanda real;;;26805.833;2026-08-07T02:00:00+02:00
1293;Demanda real;;;25998.417;2026-08-07T03:00:00+02:00
1293;Demanda real;;;25575.333;2026-08-07T04:00:00+02:00
1293;Demanda real;;;25696.667;2026-08-07T05:00:00+02:00
1293;Demanda real;;;27458.667;2026-08-07T06:00:00+02:00
1293;Demanda real;;;29357.833;2026-08-07T07:00:00+02:00
1293;Demanda real;;;31478.333;2026-08-07T08:00:00+02:00
1293;Demanda real;;;34384.25;2026-08-07T09:00:00+02:00
1293;Demanda real;;;36433.5;2026-08-07T10:00:00+02:00
1293;Demanda real;;;37303.833;2026-08-07T11:00:00+02:00
1293;Demanda real;;;38024.5;2026-08-07T12:00:00+02:00
1293;Demanda real;;;38966.333;2026-08-07T13:00:00+02:00
1293;Demanda real;;;39340.583;2026-08-07T14:00:00+02:00
1293;Demanda real;;;38777.167;2026-08-07T15:00:00+02:00
1293;Demanda real;;;38590.5;2026-08-07T16:00:00+02:00
1293;Demanda real;;;38742.167;2026-08-07T17:00:00+02:00
1293;Demanda real;;;39279.25;2026-08-07T18:00:00+02:00
1293;Demanda real;;;38772.583;2026-08-07T19:00:00+02:00
1293;Demanda real;;;36608.0;2026-08-07T20:00:00+02:00
1293;Demanda real;;;35507.333;2026-08-07T21:00:00+02:00
1293;Demanda real;;;33970.5;2026-08-07T22:00:00+02:00
1293;Demanda real;;;31698.75;2026-08-07T23:00:00+02:00
