id;name;geoid;geoname;value;datetime
1293;Demanda real;;;27283.667;2026-08-14T02:00:00+02:00
1293;Demanda real;;;26473.583;2026-08-14T03:00:00+02:00
1293;Demanda real;;;25984.417;2026-08-14T04:00:00+02:00
1293;Demanda real;;;25860.667;2026-08-14T05:00:00+02:00
1293;Demanda real;;;27302.5;2026-08-14T06:00:00+02:00
1293;Demanda real;;;29151.583;2026-08-14T07:00:00+02:00
1293;Demanda real;;;30961.167;2026-08-14T08:00:00+02:00
1293;Demanda real;;;33892.333;2026-08-14T09:00:00+02:00
1293;Demanda real;;;36321.083;2026-08-14T10:00:00+02:00
1293;Demanda real;;;37452.5;2026-08-14T11:00:00+02:00
1293;Demanda real;;;38436.083;2026-08-14T12:00:00+02:00
1293;Demanda real;;;39789.583;2026-08-14T13:00:00+02:00
1293;Demanda real;;;40348.75;2026-08-14T14:00:00+02:00
1293;Demanda real;;;39733.0;2026-08-14T15:00:00+02:00
1293;Demanda real;;;39363.667;2026-08-14T16:00:00+02:00
1293;Demanda real;;;38943.5;2026-08-14T17:00:00+02:00
1293;Demanda real;;;38318.667;2026-08-14T18:00:00+02:00
1293;Demanda real;;;37243.5;2026-08-14T19:00:00+02:00
1293;Demanda real;;;35434.667;2026-08-14T20:00:00+02:00
1293;Demanda real;;;34572.0;2026-08-14T21:00:00+02:00
1293;Demanda real;;;32701.167;2026-08-14T22:00:00+02:00
1293;Demanda real;;;30542.0;2026-08-14T23:00:00+02:00
