id;name;geoid;geoname;value;datetime
1293;Demanda real;;;20426.833;2026-04-20T02:00:00+02:00
1293;Demanda real;;;20126.25;2026-04-20T03:00:00+02:00
1293;Demanda real;;;20139.5;2026-04-20T04:00:00+02:00
1293;Demanda real;;;20918.083;2026-04-20T05:00:00+02:00
1293;Demanda real;;;23944.167;2026-04-20T06:00:00+02:00
1293;Demanda real;;;27077.167;2026-04-20T07:00:00+02:00
1293;Demanda real;;;29454.167;2026-04-20T08:00:00+02:00
1293;Demanda real;;;31020.0;2026-04-20T09:00:00+02:00
1293;Demanda real;;;31726.5;2026-04-20T10:00:00+02:00
1293;Demanda real;;;31644.25;2026-04-20T11:00:00+02:00
1293;Demanda real;;;31582.583;2026-04-20T12:00:00+02:00
1293;Demanda real;;;31618.25;2026-04-20T13:00:00+02:00
1293;Demanda real;;;31377.333;2026-04-20T14:00:00+02:00
1293;Demanda real;;;30686.167;2026-04-20T15:00:00+02:00
1293;Demanda real;;;30448.667;2026-04-20T16:00:00+02:00
1293;Demanda real;;;30921.167;2026-04-20T17:00:00+02:00
1293;Demanda real;;;31019.167;2026-04-20T18:00:00+02:00
1293;Demanda real;;;31093.0;2026-04-20T19:00:00+02:00
1293;Demanda real;;;31166.333;2026-04-20T20:00:00+02:00
1293;Demanda real;;;31561.417;2026-04-20T21:00:00+02:00
1293;Demanda real;;;28658.167;2026-04-20T22:00:00+02:00
1293;Demanda real;;;25969.917;2026-04-20T23:00:00+02:00
