id;name;geoid;geoname;value;datetime
1293;Demanda real;;;22002.0;2025-11-05T01:00:00+01:00
1293;Demanda real;;;21233.667;2025-11-05T02:00:00+01:00
1293;Demanda real;;;20933.75;2025-11-05T03:00:00+01:00
1293;Demanda real;;;20740.583;2025-11-05T04:00:00+01:00
1293;Demanda real;;;21320.333;2025-11-05T05:00:00+01:00
1293;Demanda real;;;23988.167;2025-11-05T06:00:00+01:00
1293;Demanda real;;;27644.25;2025-11-05T07:00:00+01:00
1293;Demanda real;;;29189.083;2025-11-05T08:00:00+01:00
1293;Demanda real;;;28755.5;2025-11-05T09:00:00+01:00
1293;Demanda real;;;28696.333;2025-11-05T10:00:00+01:00
1293;Demanda real;;;28851.0;2025-11-05T11:00:00+01:00
1293;Demanda real;;;29202.0;2025-11-05T12:00:00+01:00
1293;Demanda real;;;29806.667;2025-11-05T13:00:00+01:00
1293;Demanda real;;;29901.583;2025-11-05T14:00:00+01:00
1293;Demanda real;;;29412.917;2025-11-05T15:00:00+01:00
1293;Demanda real;;;29041.833;2025-11-05T16:00:00+01:00
1293;Demanda real;;;29505.333;2025-11-05T17:00:00+01:00
1293;Demanda real;;;30651.083;2025-11-05T18:00:00+01:00
1293;Demanda real;;;31539.333;2025-11-05T19:00:00+01:00
1293;Demanda real;;;32201.833;2025-11-05T20:00:00+01:00
1293;Demanda real;;;31072.833;2025-11-05T21:00:00+01:00
1293;Demanda real;;;28167.417;2025-11-05T22:00:00+01:00
1293;Demanda real;;;25284.25;2025-11-05T23:00:00+01:00
