id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24424.75;2026-03-12T01:00:00+01:00
1293;Demanda real;;;23301.667;2026-03-12T02:00:00+01:00
1293;Demanda real;;;22794.667;2026-03-12T03:00:00+01:00
1293;Demanda real;;;22877.583;2026-03-12T04:00:00+01:00
1293;Demanda real;;;23667.5;2026-03-12T05:00:00+01:00
1293;Demanda real;;;26719.417;2026-03-12T06:00:00+01:00
1293;Demanda real;;;30523.5;2026-03-12T07:00:00+01:00
1293;Demanda real;;;32803.083;2026-03-12T08:00:00+01:00
1293;Demanda real;;;34202.083;2026-03-12T09:00:00+01:00
1293;Demanda real;;;34485.833;2026-03-12T10:00:00+01:00
1293;Demanda real;;;33610.417;2026-03-12T11:00:00+01:00
1293;Demanda real;;;33477.917;2026-03-12T12:00:00+01:00
1293;Demanda real;;;33355.167;2026-03-12T13:00:00+01:00
1293;Demanda real;;;32952.417;2026-03-12T14:00:00+01:00
1293;Demanda real;;;32497.5;2026-03-12T15:00:00+01:00
1293;Demanda real;;;32236.833;2026-03-12T16:00:00+01:00
1293;Demanda real;;;32278.5;2026-03-12T17:00:00+01:00
1293;Demanda real;;;31719.5;2026-03-12T18:00:00+01:00
1293;Demanda real;;;32897.25;2026-03-12T19:00:00+01:00
1293;Demanda real;;;34656.917;2026-03-12T20:00:00+01:00
1293;Demanda real;;;34041.583;2026-03-12T21:00:00+01:00
1293;Demanda real;;;31173.583;2026-03-12T22:00:00+01:00
1293;Demanda real;;;28025.583;2026-03-12T23:00:00+01:00
