id;name;geoid;geoname;value;datetime
1293;Demanda real;;;29034.167;2026-07-24T02:00:00+02:00
1293;Demanda real;;;28231.083;2026-07-24T03:00:00+02:00
1293;Demanda real;;;27715.583;2026-07-24T04:00:00+02:00
1293;Demanda real;;;27762.75;2026-07-24T05:00:00+02:00
1293;Demanda real;;;29636.083;2026-07-24T06:00:00+02:00
1293;Demanda real;;;32030.5;2026-07-24T07:00:00+02:00
1293;Demanda real;;;34560.667;2026-07-24T08:00:00+02:00
1293;Demanda real;;;37350.583;2026-07-24T09:00:00+02:00
1293;Demanda real;;;38819.667;2026-07-24T10:00:00+02:00
1293;Demanda real;;;39490.5;2026-07-24T11:00:00+02:00
1293;Demanda real;;;39579.417;2026-07-24T12:00:00+02:00
1293;Demanda real;;;39936.167;2026-07-24T13:00:00+02:00
1293;Demanda real;;;40061.25;2026-07-24T14:00:00+02:00
1293;Demanda real;;;39352.917;2026-07-24T15:00:00+02:00
1293;Demanda real;;;39020.833;2026-07-24T16:00:00+02:00
1293;Demanda real;;;39005.5;2026-07-24T17:00:00+02:00
1293;Demanda real;;;39136.917;2026-07-24T18:00:00+02:00
1293;Demanda real;;;39068.917;2026-07-24T19:00:00+02:00
1293;Demanda real;;;37465.917;2026-07-24T20:00:00+02:00
1293;Demanda real;;;35823.583;2026-07-24T21:00:00+02:00
1293;Demanda real;;;34261.667;2026-07-24T22:00:00+02:00
1293;Demanda real;;;32010.667;2026-07-24T23:00:00+02:00
