id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24168.417;2026-02-14T01:00:00+01:00
1293;Demanda real;;;22813.917;2026-02-14T02:00:00+01:00
1293;Demanda real;;;22027.667;2026-02-14T03:00:00+01:00
1293;Demanda real;;;21638.667;2026-02-14T04:00:00+01:00
1293;Demanda real;;;21608.917;2026-02-14T05:00:00+01:00
1293;Demanda real;;;22410.083;2026-02-14T06:00:00+01:00
1293;Demanda real;;;23849.583;2026-02-14T07:00:00+01:00
1293;Demanda real;;;25416.917;2026-02-14T08:00:00+01:00
1293;Demanda real;;;28151.417;2026-02-14T09:00:00+01:00
1293;Demanda real;;;29862.917;2026-02-14T10:00:00+01:00
1293;Demanda real;;;29907.917;2026-02-14T11:00:00+01:00
1293;Demanda real;;;29427.75;2026-02-14T12:00:00+01:00
1293;Demanda real;;;29636.833;2026-02-14T13:00:00+01:00
1293;Demanda real;;;29177.583;2026-02-14T14:00:00+01:00
1293;Demanda real;;;28104.917;2026-02-14T15:00:00+01:00
1293;Demanda real;;;27942.417;2026-02-14T16:00:00+01:00
1293;Demanda real;;;27820.667;2026-02-14T17:00:00+01:00
1293;Demanda real;;;27993.333;2026-02-14T18:00:00+01:00
1293;Demanda real;;;29743.667;2026-02-14T19:00:00+01:00
1293;Demanda real;;;30640.333;2026-02-14T20:00:00+01:00
1293;Demanda real;;;30553.917;2026-02-14T21:00:00+01:00
1293;Demanda real;;;28686.5;2026-02-14T22:00:00+01:00
1293;Demanda real;;;26613.417;2026-02-14T23:00:00+01:00
