id;name;geoid;geoname;value;datetime
1293;Demanda real;;;20028.417;2026-05-18T02:00:00+02:00
1293;Demanda real;;;19775.333;2026-05-18T03:00:00+02:00
1293;Demanda real;;;19767.25;2026-05-18T04:00:00+02:00
1293;Demanda real;;;20679.667;2026-05-18T05:00:00+02:00
1293;Demanda real;;;23655.167;2026-05-18T06:00:00+02:00
1293;Demanda real;;;26926.667;2026-05-18T07:00:00+02:00
1293;Demanda real;;;30358.583;2026-05-18T08:00:00+02:00
1293;Demanda real;;;31856.75;2026-05-18T09:00:00+02:00
1293;Demanda real;;;32076.583;2026-05-18T10:00:00+02:00
1293;Demanda real;;;32082.333;2026-05-18T11:00:00+02:00
1293;Demanda real;;;32048.583;2026-05-18T12:00:00+02:00
1293;Demanda real;;;32053.25;2026-05-18T13:00:00+02:00
1293;Demanda real;;;31517.75;2026-05-18T14:00:00+02:00
1293;Demanda real;;;30604.167;2026-05-18T15:00:00+02:00
1293;Demanda real;;;30103.0;2026-05-18T16:00:00+02:00
1293;Demanda real;;;30421.25;2026-05-18T17:00:00+02:00
1293;Demanda real;;;30457.583;2026-05-18T18:00:00+02:00
1293;Demanda real;;;30829.417;2026-05-18T19:00:00+02:00
1293;Demanda real;;;31195.417;2026-05-18T20:00:00+02:00
1293;Demanda real;;;31267.417;2026-05-18T21:00:00+02:00
1293;Demanda real;;;29152.833;2026-05-18T22:00:00+02:00
1293;Demanda real;;;26439.75;2026-05-18T23:00:00+02:00
