id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24783.0;2026-03-05T01:00:00+01:00
1293;Demanda real;;;23494.667;2026-03-05T02:00:00+01:00
1293;Demanda real;;;23551.833;2026-03-05T03:00:00+01:00
1293;Demanda real;;;23472.583;2026-03-05T04:00:00+01:00
1293;Demanda real;;;23818.083;2026-03-05T05:00:00+01:00
1293;Demanda real;;;26164.583;2026-03-05T06:00:00+01:00
1293;Demanda real;;;30729.333;2026-03-05T07:00:00+01:00
1293;Demanda real;;;33351.583;2026-03-05T08:00:00+01:00
1293;Demanda real;;;34643.5;2026-03-05T09:00:00+01:00
1293;Demanda real;;;34491.333;2026-03-05T10:00:00+01:00
1293;Demanda real;;;34426.833;2026-03-05T11:00:00+01:00
1293;Demanda real;;;34347.167;2026-03-05T12:00:00+01:00
1293;Demanda real;;;34626.667;2026-03-05T13:00:00+01:00
1293;Demanda real;;;34010.75;2026-03-05T14:00:00+01:00
1293;Demanda real;;;33605.333;2026-03-05T15:00:00+01:00
1293;Demanda real;;;33444.5;2026-03-05T16:00:00+01:00
1293;Demanda real;;;33117.0;2026-03-05T17:00:00+01:00
1293;Demanda real;;;33046.333;2026-03-05T18:00:00+01:00
1293;Demanda real;;;34290.25;2026-03-05T19:00:00+01:00
1293;Demanda real;;;35183.583;2026-03-05T20:00:00+01:00
1293;Demanda real;;;34406.5;2026-03-05T21:00:00+01:00
1293;Demanda real;;;31334.667;2026-03-05T22:00:00+01:00
1293;Demanda real;;;28166.167;2026-03-05T23:00:00+01:00
