id;name;geoid;geoname;value;datetime
1293;Demanda real;;;25497.583;2026-06-17T02:00:00+02:00
1293;Demanda real;;;25094.0;2026-06-17T03:00:00+02:00
1293;Demanda real;;;24894.583;2026-06-17T04:00:00+02:00
1293;Demanda real;;;25218.75;2026-06-17T05:00:00+02:00
1293;Demanda real;;;27186.917;2026-06-17T06:00:00+02:00
1293;Demanda real;;;30043.917;2026-06-17T07:00:00+02:00
1293;Demanda real;;;33150.417;2026-06-17T08:00:00+02:00
1293;Demanda real;;;35290.5;2026-06-17T09:00:00+02:00
1293;Demanda real;;;36328.417;2026-06-17T10:00:00+02:00
1293;Demanda real;;;36704.75;2026-06-17T11:00:00+02:00
1293;Demanda real;;;37091.167;2026-06-17T12:00:00+02:00
1293;Demanda real;;;37770.667;2026-06-17T13:00:00+02:00
1293;Demanda real;;;37791.333;2026-06-17T14:00:00+02:00
1293;Demanda real;;;37329.583;2026-06-17T15:00:00+02:00
1293;Demanda real;;;36975.667;2026-06-17T16:00:00+02:00
1293;Demanda real;;;37378.833;2026-06-17T17:00:00+02:00
1293;Demanda real;;;37578.583;2026-06-17T18:00:00+02:00
1293;Demanda real;;;37823.0;2026-06-17T19:00:00+02:00
1293;Demanda real;;;36779.583;2026-06-17T20:00:00+02:00
1293;Demanda real;;;34790.667;2026-06-17T21:00:00+02:00
1293;Demanda real;;;32844.917;2026-06-17T22:00:00+02:00
1293;Demanda real;;;30272.667;2026-06-17T23:00:00+02:00
