id;name;geoid;geoname;value;datetime
1293;Demanda real;;;26352.583;2026-08-12T02:00:00+02:00
1293;Demanda real;;;25523.25;2026-08-12T03:00:00+02:00
1293;Demanda real;;;25089.083;2026-08-12T04:00:00+02:00
1293;Demanda real;;;25255.417;2026-08-12T05:00:00+02:00
1293;Demanda real;;;26859.917;2026-08-12T06:00:00+02:00
1293;Demanda real;;;28491.917;2026-08-12T07:00:00+02:00
1293;Demanda real;;;30713.583;2026-08-12T08:00:00+02:00
1293;Demanda real;;;33981.0;2026-08-12T09:00:00+02:00
1293;Demanda real;;;36300.917;2026-08-12T10:00:00+02:00
1293;Demanda real;;;37386.0;2026-08-12T11:00:00+02:00
1293;Demanda real;;;38245.25;2026-08-12T12:00:00+02:00
1293;Demanda real;;;39473.833;2026-08-12T13:00:00+02:00
1293;Demanda real;;;39983.583;2026-08-12T14:00:00+02:00
1293;Demanda real;;;39406.833;2026-08-12T15:00:00+02:00
1293;Demanda real;;;39320.583;2026-08-12T16:00:00+02:00
1293;Demanda real;;;39689.167;2026-08-12T17:00:00+02:00
1293;Demanda real;;;39641.833;2026-08-12T18:00:00+02:00
1293;Demanda real;;;38050.417;2026-08-12T19:00:00+02:00
1293;Demanda real;;;35247.5;2026-08-12T20:00:00+02:00
1293;Demanda real;;;35213.583;2026-08-12T21:00:00+02:00
1293;Demanda real;;;34267.25;2026-08-12T22:00:00+02:00
1293;Demanda real;;;32044.583;2026-08-12T23:00:00+02:00
