id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24469.333;2026-02-25T01:00:00+01:00
1293;Demanda real;;;23329.333;2026-02-25T02:00:00+01:00
1293;Demanda real;;;22930.0;2026-02-25T03:00:00+01:00
1293;Demanda real;;;23049.667;2026-02-25T04:00:00+01:00
1293;Demanda real;;;23921.333;2026-02-25T05:00:00+01:00
1293;Demanda real;;;26704.667;2026-02-25T06:00:00+01:00
1293;Demanda real;;;30719.75;2026-02-25T07:00:00+01:00
1293;Demanda real;;;32598.167;2026-02-25T08:00:00+01:00
1293;Demanda real;;;33230.0;2026-02-25T09:00:00+01:00
1293;Demanda real;;;33233.083;2026-02-25T10:00:00+01:00
1293;Demanda real;;;33031.917;2026-02-25T11:00:00+01:00
1293;Demanda real;;;32635.417;2026-02-25T12:00:00+01:00
1293;Demanda real;;;32523.833;2026-02-25T13:00:00+01:00
1293;Demanda real;;;32472.833;2026-02-25T14:00:00+01:00
1293;Demanda real;;;32096.333;2026-02-25T15:00:00+01:00
1293;Demanda real;;;31870.5;2026-02-25T16:00:00+01:00
1293;Demanda real;;;31707.917;2026-02-25T17:00:00+01:00
1293;Demanda real;;;31494.083;2026-02-25T18:00:00+01:00
1293;Demanda real;;;33310.0;2026-02-25T19:00:00+01:00
1293;Demanda real;;;34713.333;2026-02-25T20:00:00+01:00
1293;Demanda real;;;33852.417;2026-02-25T21:00:00+01:00
1293;Demanda real;;;30656.75;2026-02-25T22:00:00+01:00
1293;Demanda real;;;27632.5;2026-02-25T23:00:00+01:00
