id;name;geoid;geoname;value;datetime
1293;Demanda real;;;23454.75;2026-01-12T01:00:00+01:00
1293;Demanda real;;;22401.333;2026-01-12T02:00:00+01:00
1293;Demanda real;;;21915.0;2026-01-12T03:00:00+01:00
1293;Demanda real;;;21952.083;2026-01-12T04:00:00+01:00
1293;Demanda real;;;23033.25;2026-01-12T05:00:00+01:00
1293;Demanda real;;;26918.333;2026-01-12T06:00:00+01:00
1293;Demanda real;;;32600.083;2026-01-12T07:00:00+01:00
1293;Demanda real;;;36135.917;2026-01-12T08:00:00+01:00
1293;Demanda real;;;37209.917;2026-01-12T09:00:00+01:00
1293;Demanda real;;;37957.083;2026-01-12T10:00:00+01:00
1293;Demanda real;;;37618.667;2026-01-12T11:00:00+01:00
1293;Demanda real;;;37363.667;2026-01-12T12:00:00+01:00
1293;Demanda real;;;37425.167;2026-01-12T13:00:00+01:00
1293;Demanda real;;;37212.75;2026-01-12T14:00:00+01:00
1293;Demanda real;;;36922.333;2026-01-12T15:00:00+01:00
1293;Demanda real;;;36276.417;2026-01-12T16:00:00+01:00
1293;Demanda real;;;35997.75;2026-01-12T17:00:00+01:00
1293;Demanda real;;;37207.167;2026-01-12T18:00:00+01:00
1293;Demanda real;;;38468.417;2026-01-12T19:00:00+01:00
1293;Demanda real;;;39306.167;2026-01-12T20:00:00+01:00
1293;Demanda real;;;38296.5;2026-01-12T21:00:00+01:00
1293;Demanda real;;;34394.5;2026-01-12T22:00:00+01:00
1293;Demanda real;;;30422.667;2026-01-12T23:00:00+01:00
