id;name;geoid;geoname;value;datetime
1293;Demanda real;;;28622.75;2026-07-15T02:00:00+02:00
1293;Demanda real;;;27755.667;2026-07-15T03:00:00+02:00
1293;Demanda real;;;27215.417;2026-07-15T04:00:00+02:00
1293;Demanda real;;;27382.833;2026-07-15T05:00:00+02:00
1293;Demanda real;;;29505.75;2026-07-15T06:00:00+02:00
1293;Demanda real;;;31857.833;2026-07-15T07:00:00+02:00
1293;Demanda real;;;34937.25;2026-07-15T08:00:00+02:00
1293;Demanda real;;;37785.417;2026-07-15T09:00:00+02:00
1293;Demanda real;;;39238.5;2026-07-15T10:00:00+02:00
1293;Demanda real;;;39853.667;2026-07-15T11:00:00+02:00
1293;Demanda real;;;40724.0;2026-07-15T12:00:00+02:00
1293;Demanda real;;;41711.167;2026-07-15T13:00:00+02:00
1293;Demanda real;;;41699.417;2026-07-15T14:00:00+02:00
1293;Demanda real;;;40996.0;2026-07-15T15:00:00+02:00
1293;Demanda real;;;41147.333;2026-07-15T16:00:00+02:00
1293;Demanda real;;;41211.667;2026-07-15T17:00:00+02:00
1293;Demanda real;;;41048.083;2026-07-15T18:00:00+02:00
1293;Demanda real;;;40999.417;2026-07-15T19:00:00+02:00
1293;Demanda real;;;40309.167;2026-07-15T20:00:00+02:00
1293;Demanda real;;;38776.0;2026-07-15T21:00:00+02:00
1293;Demanda real;;;35553.25;2026-07-15T22:00:00+02:00
1293;Demanda real;;;33081.75;2026-07-15T23:00:00+02:00
