id;name;geoid;geoname;value;datetime
1293;Demanda real;;;23820.5;2026-01-25T01:00:00+01:00
1293;Demanda real;;;22432.917;2026-01-25T02:00:00+01:00
1293;Demanda real;;;21647.417;2026-01-25T03:00:00+01:00
1293;Demanda real;;;21072.917;2026-01-25T04:00:00+01:00
1293;Demanda real;;;21099.333;2026-01-25T05:00:00+01:00
1293;Demanda real;;;21566.167;2026-01-25T06:00:00+01:00
1293;Demanda real;;;22499.083;2026-01-25T07:00:00+01:00
1293;Demanda real;;;23601.417;2026-01-25T08:00:00+01:00
1293;Demanda real;;;25901.167;2026-01-25T09:00:00+01:00
1293;Demanda real;;;28055.0;2026-01-25T10:00:00+01:00
1293;Demanda real;;;29163.167;2026-01-25T11:00:00+01:00
1293;Demanda real;;;29851.75;2026-01-25T12:00:00+01:00
1293;Demanda real;;;30595.333;2026-01-25T13:00:00+01:00
1293;Demanda real;;;30803.583;2026-01-25T14:00:00+01:00
1293;Demanda real;;;29880.333;2026-01-25T15:00:00+01:00
1293;Demanda real;;;29252.583;2026-01-25T16:00:00+01:00
1293;Demanda real;;;29023.667;2026-01-25T17:00:00+01:00
1293;Demanda real;;;30520.083;2026-01-25T18:00:00+01:00
1293;Demanda real;;;32208.0;2026-01-25T19:00:00+01:00
1293;Demanda real;;;33221.083;2026-01-25T20:00:00+01:00
1293;Demanda real;;;32854.5;2026-01-25T21:00:00+01:00
1293;Demanda real;;;30673.333;2026-01-25T22:00:00+01:00
1293;Demanda real;;;27690.833;2026-01-25T23:00:00+01:00
