id;name;geoid;geoname;value;datetime
1293;Demanda real;;;21574.833;2026-03-29T01:00:00+01:00
1293;Demanda real;;;20503.167;2026-03-29T03:00:00+02:00
1293;Demanda real;;;19954.833;2026-03-29T04:00:00+02:00
1293;Demanda real;;;19885.917;2026-03-29T05:00:00+02:00
1293;Demanda real;;;20081.167;2026-03-29T06:00:00+02:00
1293;Demanda real;;;20779.0;2026-03-29T07:00:00+02:00
1293;Demanda real;;;21477.25;2026-03-29T08:00:00+02:00
1293;Demanda real;;;23845.667;2026-03-29T09:00:00+02:00
1293;Demanda real;;;25571.75;2026-03-29T10:00:00+02:00
1293;Demanda real;;;26245.75;2026-03-29T11:00:00+02:00
1293;Demanda real;;;25910.833;2026-03-29T12:00:00+02:00
1293;Demanda real;;;26306.333;2026-03-29T13:00:00+02:00
1293;Demanda real;;;26549.667;2026-03-29T14:00:00+02:00
1293;Demanda real;;;25672.417;2026-03-29T15:00:00+02:00
1293;Demanda real;;;24879.0;2026-03-29T16:00:00+02:00
1293;Demanda real;;;24728.833;2026-03-29T17:00:00+02:00
1293;Demanda real;;;25185.833;2026-03-29T18:00:00+02:00
1293;Demanda real;;;25385.0;2026-03-29T19:00:00+02:00
1293;Demanda real;;;26441.583;2026-03-29T20:00:00+02:00
1293;Demanda real;;;28659.583;2026-03-29T21:00:00+02:00
1293;Demanda real;;;27760.917;2026-03-29T22:00:00+02:00
1293;Demanda real;;;25514.5;2026-03-29T23:00:00+02:00
