id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24228.833;2026-03-03T01:00:00+01:00
1293;Demanda real;;;23177.5;2026-03-03T02:00:00+01:00
1293;Demanda real;;;22854.667;2026-03-03T03:00:00+01:00
1293;Demanda real;;;22839.667;2026-03-03T04:00:00+01:00
1293;Demanda real;;;23546.083;2026-03-03T05:00:00+01:00
1293;Demanda real;;;26344.75;2026-03-03T06:00:00+01:00
1293;Demanda real;;;30404.833;2026-03-03T07:00:00+01:00
1293;Demanda real;;;32689.5;2026-03-03T08:00:00+01:00
1293;Demanda real;;;34064.167;2026-03-03T09:00:00+01:00
1293;Demanda real;;;34539.5;2026-03-03T10:00:00+01:00
1293;Demanda real;;;34547.0;2026-03-03T11:00:00+01:00
1293;Demanda real;;;34562.417;2026-03-03T12:00:00+01:00
1293;Demanda real;;;34570.917;2026-03-03T13:00:00+01:00
1293;Demanda real;;;34430.5;2026-03-03T14:00:00+01:00
1293;Demanda real;;;33602.083;2026-03-03T15:00:00+01:00
1293;Demanda real;;;32948.833;2026-03-03T16:00:00+01:00
1293;Demanda real;;;32481.667;2026-03-03T17:00:00+01:00
1293;Demanda real;;;32254.833;2026-03-03T18:00:00+01:00
1293;Demanda real;;;33869.0;2026-03-03T19:00:00+01:00
1293;Demanda real;;;35193.917;2026-03-03T20:00:00+01:00
1293;Demanda real;;;34203.167;2026-03-03T21:00:00+01:00
1293;Demanda real;;;31057.417;2026-03-03T22:00:00+01:00
1293;Demanda real;;;28020.167;2026-03-03T23:00:00+01:00
