id;name;geoid;geoname;value;datetime
1293;Demanda real;;;25716.333;2026-06-18T02:00:00+02:00
1293;Demanda real;;;25154.833;2026-06-18T03:00:00+02:00
1293;Demanda real;;;25125.917;2026-06-18T04:00:00+02:00
1293;Demanda real;;;25450.25;2026-06-18T05:00:00+02:00
1293;Demanda real;;;27294.417;2026-06-18T06:00:00+02:00
1293;Demanda real;;;29911.5;2026-06-18T07:00:00+02:00
1293;Demanda real;;;33269.917;2026-06-18T08:00:00+02:00
1293;Demanda real;;;35531.75;2026-06-18T09:00:00+02:00
1293;Demanda real;;;36643.0;2026-06-18T10:00:00+02:00
1293;Demanda real;;;36928.5;2026-06-18T11:00:00+02:00
1293;Demanda real;;;37344.167;2026-06-18T12:00:00+02:00
1293;Demanda real;;;37761.583;2026-06-18T13:00:00+02:00
1293;Demanda real;;;37913.667;2026-06-18T14:00:00+02:00
1293;Demanda real;;;37470.083;2026-06-18T15:00:00+02:00
1293;Demanda real;;;37356.167;2026-06-18T16:00:00+02:00
1293;Demanda real;;;37358.833;2026-06-18T17:00:00+02:00
1293;Demanda real;;;37280.75;2026-06-18T18:00:00+02:00
1293;Demanda real;;;37070.917;2026-06-18T19:00:00+02:00
1293;Demanda real;;;36083.5;2026-06-18T20:00:00+02:00
1293;Demanda real;;;34617.333;2026-06-18T21:00:00+02:00
1293;Demanda real;;;32901.583;2026-06-18T22:00:00+02:00
1293;Demanda real;;;30638.5;2026-06-18T23:00:00+02:00
