id;name;geoid;geoname;value;datetime
1293;Demanda real;;;26041.833;2026-01-17T01:00:00+01:00
1293;Demanda real;;;24480.167;2026-01-17T02:00:00+01:00
1293;Demanda real;;;23457.0;2026-01-17T03:00:00+01:00
1293;Demanda real;;;22983.917;2026-01-17T04:00:00+01:00
1293;Demanda real;;;22890.0;2026-01-17T05:00:00+01:00
1293;Demanda real;;;23703.417;2026-01-17T06:00:00+01:00
1293;Demanda real;;;25246.167;2026-01-17T07:00:00+01:00
1293;Demanda real;;;27099.75;2026-01-17T08:00:00+01:00
1293;Demanda real;;;29831.583;2026-01-17T09:00:00+01:00
1293;Demanda real;;;32329.083;2026-01-17T10:00:00+01:00
1293;Demanda real;;;33275.0;2026-01-17T11:00:00+01:00
1293;Demanda real;;;33507.5;2026-01-17T12:00:00+01:00
1293;Demanda real;;;34168.333;2026-01-17T13:00:00+01:00
1293;Demanda real;;;34073.417;2026-01-17T14:00:00+01:00
1293;Demanda real;;;32774.25;2026-01-17T15:00:00+01:00
1293;Demanda real;;;31433.0;2026-01-17T16:00:00+01:00
1293;Demanda real;;;30894.75;2026-01-17T17:00:00+01:00
1293;Demanda real;;;31883.917;2026-01-17T18:00:00+01:00
1293;Demanda real;;;32751.583;2026-01-17T19:00:00+01:00
1293;Demanda real;;;33202.25;2026-01-17T20:00:00+01:00
1293;Demanda real;;;32967.417;2026-01-17T21:00:00+01:00
1293;Demanda real;;;30822.083;2026-01-17T22:00:00+01:00
1293;Demanda real;;;28466.75;2026-01-17T23:00:00+01:00
