id;name;geoid;geoname;value;datetime
1293;Demanda real;;;19773.333;2026-05-04T02:00:00+02:00
1293;Demanda real;;;19574.5;2026-05-04T03:00:00+02:00
1293;Demanda real;;;19573.75;2026-05-04T04:00:00+02:00
1293;Demanda real;;;20338.833;2026-05-04T05:00:00+02:00
1293;Demanda real;;;23176.167;2026-05-04T06:00:00+02:00
1293;Demanda real;;;26472.417;2026-05-04T07:00:00+02:00
1293;Demanda real;;;28962.5;2026-05-04T08:00:00+02:00
1293;Demanda real;;;30624.417;2026-05-04T09:00:00+02:00
1293;Demanda real;;;31271.083;2026-05-04T10:00:00+02:00
1293;Demanda real;;;31056.917;2026-05-04T11:00:00+02:00
1293;Demanda real;;;31447.5;2026-05-04T12:00:00+02:00
1293;Demanda real;;;31891.917;2026-05-04T13:00:00+02:00
1293;Demanda real;;;31180.333;2026-05-04T14:00:00+02:00
1293;Demanda real;;;29913.333;2026-05-04T15:00:00+02:00
1293;Demanda real;;;29338.667;2026-05-04T16:00:00+02:00
1293;Demanda real;;;29356.833;2026-05-04T17:00:00+02:00
1293;Demanda real;;;29634.333;2026-05-04T18:00:00+02:00
1293;Demanda real;;;30107.583;2026-05-04T19:00:00+02:00
1293;Demanda real;;;30397.75;2026-05-04T20:00:00+02:00
1293;Demanda real;;;30880.333;2026-05-04T21:00:00+02:00
1293;Demanda real;;;28583.25;2026-05-04T22:00:00+02:00
1293;Demanda real;;;25859.25;2026-05-04T23:00:00+02:00
