id;name;geoid;geoname;value;datetime
1293;Demanda real;;;25290.583;2026-06-16T02:00:00+02:00
1293;Demanda real;;;24750.25;2026-06-16T03:00:00+02:00
1293;Demanda real;;;24564.833;2026-06-16T04:00:00+02:00
1293;Demanda real;;;24921.083;2026-06-16T05:00:00+02:00
1293;Demanda real;;;26975.25;2026-06-16T06:00:00+02:00
1293;Demanda real;;;29940.5;2026-06-16T07:00:00+02:00
1293;Demanda real;;;32897.25;2026-06-16T08:00:00+02:00
1293;Demanda real;;;34956.0;2026-06-16T09:00:00+02:00
1293;Demanda real;;;35950.5;2026-06-16T10:00:00+02:00
1293;Demanda real;;;36138.25;2026-06-16T11:00:00+02:00
1293;Demanda real;;;36261.333;2026-06-16T12:00:00+02:00
1293;Demanda real;;;36613.167;2026-06-16T13:00:00+02:00
1293;Demanda real;;;36813.917;2026-06-16T14:00:00+02:00
1293;Demanda real;;;36241.917;2026-06-16T15:00:00+02:00
1293;Demanda real;;;36185.25;2026-06-16T16:00:00+02:00
1293;Demanda real;;;36333.667;2026-06-16T17:00:00+02:00
1293;Demanda real;;;36373.5;2026-06-16T18:00:00+02:00
1293;Demanda real;;;36579.417;2026-06-16T19:00:00+02:00
1293;Demanda real;;;35898.417;2026-06-16T20:00:00+02:00
1293;Demanda real;;;34473.833;2026-06-16T21:00:00+02:00
1293;Demanda real;;;32776.667;2026-06-16T22:00:00+02:00
1293;Demanda real;;;30083.5;2026-06-16T23:00:00+02:00
