id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24015.667;2026-06-03T02:00:00+02:00
1293;Demanda real;;;23580.0;2026-06-03T03:00:00+02:00
1293;Demanda real;;;23528.0;2026-06-03T04:00:00+02:00
1293;Demanda real;;;23885.0;2026-06-03T05:00:00+02:00
1293;Demanda real;;;25868.75;2026-06-03T06:00:00+02:00
1293;Demanda real;;;28727.167;2026-06-03T07:00:00+02:00
1293;Demanda real;;;31981.333;2026-06-03T08:00:00+02:00
1293;Demanda real;;;33936.083;2026-06-03T09:00:00+02:00
1293;Demanda real;;;34318.0;2026-06-03T10:00:00+02:00
1293;Demanda real;;;34160.75;2026-06-03T11:00:00+02:00
1293;Demanda real;;;34418.417;2026-06-03T12:00:00+02:00
1293;Demanda real;;;34870.25;2026-06-03T13:00:00+02:00
1293;Demanda real;;;34605.417;2026-06-03T14:00:00+02:00
1293;Demanda real;;;33921.667;2026-06-03T15:00:00+02:00
1293;Demanda real;;;33875.25;2026-06-03T16:00:00+02:00
1293;Demanda real;;;34522.0;2026-06-03T17:00:00+02:00
1293;Demanda real;;;35182.083;2026-06-03T18:00:00+02:00
1293;Demanda real;;;35561.25;2026-06-03T19:00:00+02:00
1293;Demanda real;;;34666.0;2026-06-03T20:00:00+02:00
1293;Demanda real;;;33464.417;2026-06-03T21:00:00+02:00
1293;Demanda real;;;31604.333;2026-06-03T22:00:00+02:00
1293;Demanda real;;;29043.0;2026-06-03T23:00:00+02:00
