id;name;geoid;geoname;value;datetime
1293;Demanda real;;;24972.0;2026-06-04T02:00:00+02:00
1293;Demanda real;;;24244.417;2026-06-04T03:00:00+02:00
1293;Demanda real;;;23995.417;2026-06-04T04:00:00+02:00
1293;Demanda real;;;24351.25;2026-06-04T05:00:00+02:00
1293;Demanda real;;;26347.333;2026-06-04T06:00:00+02:00
1293;Demanda real;;;28945.833;2026-06-04T07:00:00+02:00
1293;Demanda real;;;31783.583;2026-06-04T08:00:00+02:00
1293;Demanda real;;;34112.0;2026-06-04T09:00:00+02:00
1293;Demanda real;;;34800.583;2026-06-04T10:00:00+02:00
1293;Demanda real;;;34688.667;2026-06-04T11:00:00+02:00
1293;Demanda real;;;34822.667;2026-06-04T12:00:00+02:00
1293;Demanda real;;;35195.833;2026-06-04T13:00:00+02:00
1293;Demanda real;;;34621.5;2026-06-04T14:00:00+02:00
1293;Demanda real;;;33413.167;2026-06-04T15:00:00+02:00
1293;Demanda real;;;33085.333;2026-06-04T16:00:00+02:00
1293;Demanda real;;;33870.667;2026-06-04T17:00:00+02:00
1293;Demanda real;;;34140.0;2026-06-04T18:00:00+02:00
1293;Demanda real;;;34394.333;2026-06-04T19:00:00+02:00
1293;Demanda real;;;33498.833;2026-06-04T20:00:00+02:00
1293;Demanda real;;;32025.917;2026-06-04T21:00:00+02:00
1293;Demanda real;;;30389.333;2026-06-04T22:00:00+02:00
1293;Demanda real;;;28030.417;2026-06-04T23:00:00+02:00
