id;name;geoid;geoname;value;datetime
1293;Demanda real;;;23465.333;2025-11-19T01:00:00+01:00
1293;Demanda real;;;22584.0;2025-11-19T02:00:00+01:00
1293;Demanda real;;;22118.333;2025-11-19T03:00:00+01:00
1293;Demanda real;;;22079.75;2025-11-19T04:00:00+01:00
1293;Demanda real;;;22688.583;2025-11-19T05:00:00+01:00
1293;Demanda real;;;25604.75;2025-11-19T06:00:00+01:00
1293;Demanda real;;;30140.667;2025-11-19T07:00:00+01:00
1293;Demanda real;;;32149.583;2025-11-19T08:00:00+01:00
1293;Demanda real;;;31963.25;2025-11-19T09:00:00+01:00
1293;Demanda real;;;31255.25;2025-11-19T10:00:00+01:00
1293;Demanda real;;;30468.667;2025-11-19T11:00:00+01:00
1293;Demanda real;;;30231.167;2025-11-19T12:00:00+01:00
1293;Demanda real;;;30591.667;2025-11-19T13:00:00+01:00
1293;Demanda real;;;30893.417;2025-11-19T14:00:00+01:00
1293;Demanda real;;;30920.667;2025-11-19T15:00:00+01:00
1293;Demanda real;;;30922.833;2025-11-19T16:00:00+01:00
1293;Demanda real;;;31814.417;2025-11-19T17:00:00+01:00
1293;Demanda real;;;33547.167;2025-11-19T18:00:00+01:00
1293;Demanda real;;;34333.333;2025-11-19T19:00:00+01:00
1293;Demanda real;;;34999.75;2025-11-19T20:00:00+01:00
1293;Demanda real;;;34022.333;2025-11-19T21:00:00+01:00
1293;Demanda real;;;30672.083;2025-11-19T22:00:00+01:00
1293;Demanda real;;;27661.417;2025-11-19T23:00:00+01:00
