id;name;geoid;geoname;value;datetime
1293;Demanda real;;;23407.667;2026-09-18T02:00:00+02:00
1293;Demanda real;;;22932.417;2026-09-18T03:00:00+02:00
1293;Demanda real;;;22661.167;2026-09-18T04:00:00+02:00
1293;Demanda real;;;23077.75;2026-09-18T05:00:00+02:00
1293;Demanda real;;;25466.25;2026-09-18T06:00:00+02:00
1293;Demanda real;;;28812.417;2026-09-18T07:00:00+02:00
1293;Demanda real;;;30477.0;2026-09-18T08:00:00+02:00
1293;Demanda real;;;32403.917;2026-09-18T09:00:00+02:00
1293;Demanda real;;;33945.833;2026-09-18T10:00:00+02:00
1293;Demanda real;;;34313.75;2026-09-18T11:00:00+02:00
1293;Demanda real;;;34634.5;2026-09-18T12:00:00+02:00
1293;Demanda real;;;34984.667;2026-09-18T13:00:00+02:00
1293;Demanda real;;;34626.333;2026-09-18T14:00:00+02:00
1293;Demanda real;;;33877.75;2026-09-18T15:00:00+02:00
1293;Demanda real;;;33798.5;2026-09-18T16:00:00+02:00
1293;Demanda real;;;34220.333;2026-09-18T17:00:00+02:00
1293;Demanda real;;;33990.917;2026-09-18T18:00:00+02:00
1293;Demanda real;;;32406.833;2026-09-18T19:00:00+02:00
1293;Demanda real;;;31787.667;2026-09-18T20:00:00+02:00
1293;Demanda real;;;31222.5;2026-09-18T21:00:00+02:00
1293;Demanda real;;;28735.333;2026-09-18T22:00:00+02:00
1293;Demanda real;;;26656.25;2026-09-18T23:00:00+02:00
