id;name;geoid;geoname;value;datetime
1293;Demanda real;;;21614.667;2026-09-21T02:00:00+02:00
1293;Demanda real;;;21195.167;2026-09-21T03:00:00+02:00
1293;Demanda real;;;21140.917;2026-09-21T04:00:00+02:00
1293;Demanda real;;;21666.25;2026-09-21T05:00:00+02:00
1293;Demanda real;;;24432.417;2026-09-21T06:00:00+02:00
1293;Demanda real;;;28050.583;2026-09-21T07:00:00+02:00
1293;Demanda real;;;30105.333;2026-09-21T08:00:00+02:00
1293;Demanda real;;;32456.333;2026-09-21T09:00:00+02:00
1293;Demanda real;;;34397.333;2026-09-21T10:00:00+02:00
1293;Demanda real;;;34867.0;2026-09-21T11:00:00+02:00
1293;Demanda real;;;35079.0;2026-09-21T12:00:00+02:00
1293;Demanda real;;;35419.5;2026-09-21T13:00:00+02:00
1293;Demanda real;;;35270.333;2026-09-21T14:00:00+02:00
1293;Demanda real;;;34853.5;2026-09-21T15:00:00+02:00
1293;Demanda real;;;35268.5;2026-09-21T16:00:00+02:00
1293;Demanda real;;;36073.917;2026-09-21T17:00:00+02:00
1293;Demanda real;;;35830.083;2026-09-21T18:00:00+02:00
1293;Demanda real;;;34242.5;2026-09-21T19:00:00+02:00
1293;Demanda real;;;33898.417;2026-09-21T20:00:00+02:00
1293;Demanda real;;;33067.0;2026-09-21T21:00:00+02:00
1293;Demanda real;;;29858.917;2026-09-21T22:00:00+02:00
1293;Demanda real;;;27163.417;2026-09-21T23:00:00+02:00
